DateTime,ph,Normalized
5/13/2022 13:00,8.586217424,0.961502511
5/13/2022 13:15,8.606068503,0.963725476
5/13/2022 13:30,8.615919583,0.964828621
5/13/2022 13:45,8.625770663,0.965931765
5/13/2022 14:00,8.635621742,0.96703491
5/13/2022 14:15,8.635472822,0.967018233
5/13/2022 14:30,8.655323902,0.969241198
5/13/2022 14:45,8.655174981,0.969224522
5/13/2022 15:00,8.665026061,0.970327666
5/13/2022 15:15,8.664877141,0.97031099
5/13/2022 15:30,8.67472822,0.971414134
5/13/2022 15:45,8.6845793,0.972517279
5/13/2022 16:00,8.68443038,0.972500602
5/13/2022 16:15,8.684281459,0.972483926
5/13/2022 16:30,8.684132539,0.97246725
5/13/2022 16:45,8.673983619,0.971330752
5/13/2022 17:00,8.673834698,0.971314076
5/13/2022 17:15,8.663685778,0.970177579
5/13/2022 17:30,8.653536858,0.969041082
5/13/2022 17:45,8.643387937,0.967904584
5/13/2022 18:00,8.633239017,0.966768087
5/13/2022 18:15,8.603090097,0.963391948
5/13/2022 18:30,8.582941176,0.96113563
5/13/2022 18:45,8.572792256,0.959999133
5/13/2022 19:00,8.562643336,0.958862636
5/13/2022 19:15,8.532494415,0.955486497
5/13/2022 19:30,8.522345495,0.954349999
5/13/2022 19:45,8.502196575,0.952093681
5/13/2022 20:00,8.482047655,0.949837363
5/13/2022 20:15,8.451898734,0.946461224
5/13/2022 20:30,8.431749814,0.944204906
5/13/2022 20:45,8.411600894,0.941948588
5/13/2022 21:00,8.391451973,0.93969227
5/13/2022 21:15,8.381303053,0.938555773
5/13/2022 21:30,8.361154133,0.936299455
5/13/2022 21:45,8.351005212,0.935162958
5/13/2022 22:00,8.340856292,0.93402646
5/13/2022 22:15,8.330707372,0.932889963
5/13/2022 22:30,8.320558451,0.931753466
5/13/2022 22:45,8.310409531,0.930616969
5/13/2022 23:00,8.300260611,0.929480472
5/13/2022 23:15,8.30011169,0.929463795
5/13/2022 23:30,8.28996277,0.928327298
5/13/2022 23:45,8.28981385,0.928310622
5/14/2022 0:00,8.279664929,0.927174124
5/14/2022 0:15,8.279516009,0.927157448
5/14/2022 0:30,8.279367089,0.927140771
5/14/2022 0:45,8.269218168,0.926004274
5/14/2022 1:00,8.269069248,0.925987598
5/14/2022 1:15,8.268920328,0.925970921
5/14/2022 1:30,8.268771407,0.925954245
5/14/2022 1:45,8.258622487,0.924817748
5/14/2022 2:00,8.258473567,0.924801071
5/14/2022 2:15,8.258324646,0.924784395
5/14/2022 2:30,8.258175726,0.924767718
5/14/2022 2:45,8.258026806,0.924751042
5/14/2022 3:00,8.257877885,0.924734366
5/14/2022 3:15,8.257728965,0.924717689
5/14/2022 3:30,8.257580045,0.924701013
5/14/2022 3:45,8.247431124,0.923564516
5/14/2022 4:00,8.257282204,0.92466766
5/14/2022 4:15,8.257133284,0.924650984
5/14/2022 4:30,8.256984363,0.924634307
5/14/2022 4:45,8.246835443,0.92349781
5/14/2022 5:00,8.256686523,0.924600954
5/14/2022 5:15,8.246537602,0.923464457
5/14/2022 5:30,8.256388682,0.924567602
5/14/2022 5:45,8.246239762,0.923431104
5/14/2022 6:00,8.256090841,0.924534249
5/14/2022 6:15,8.255941921,0.924517572
5/14/2022 6:30,8.255793001,0.924500896
5/14/2022 6:45,8.26564408,0.92560404
5/14/2022 7:00,8.26549516,0.925587364
5/14/2022 7:15,8.27534624,0.926690508
5/14/2022 7:30,8.285197319,0.927793653
5/14/2022 7:45,8.295048399,0.928896797
5/14/2022 8:00,8.304899479,0.929999942
5/14/2022 8:15,8.324750558,0.932222907
5/14/2022 8:30,8.324601638,0.93220623
5/14/2022 8:45,8.334452718,0.933309375
5/14/2022 9:00,8.354303797,0.93553234
5/14/2022 9:15,8.364154877,0.936635485
5/14/2022 9:30,8.384005957,0.93885845
5/14/2022 9:45,8.393857036,0.939961594
5/14/2022 10:00,8.413708116,0.942184559
5/14/2022 10:15,8.423559196,0.943287704
5/14/2022 10:30,8.443410276,0.945510669
5/14/2022 10:45,8.463261355,0.947733634
5/14/2022 11:00,8.473112435,0.948836779
5/14/2022 11:15,8.492963515,0.951059744
5/14/2022 11:30,8.502814594,0.952162888
5/14/2022 11:45,8.512665674,0.953266033
5/14/2022 12:00,8.532516754,0.955488998
5/14/2022 12:15,8.542367833,0.956592143
5/14/2022 12:30,8.562218913,0.958815108
5/14/2022 12:45,8.572069993,0.959918252
5/14/2022 13:00,8.581921072,0.961021397
5/14/2022 13:15,8.591772152,0.962124541
5/14/2022 13:30,8.601623232,0.963227686
5/14/2022 13:45,8.611474311,0.96433083
5/14/2022 14:00,8.621325391,0.965433974
5/14/2022 14:15,8.631176471,0.966537119
5/14/2022 14:30,8.64102755,0.967640263
5/14/2022 14:45,8.65087863,0.968743408
5/14/2022 15:00,8.65072971,0.968726731
5/14/2022 15:15,8.650580789,0.968710055
5/14/2022 15:30,8.660431869,0.969813199
5/14/2022 15:45,8.660282949,0.969796523
5/14/2022 16:00,8.670134028,0.970899667
5/14/2022 16:15,8.669985108,0.970882991
5/14/2022 16:30,8.669836188,0.970866314
5/14/2022 16:45,8.669687267,0.970849638
5/14/2022 17:00,8.659538347,0.969713141
5/14/2022 17:15,8.649389427,0.968576644
5/14/2022 17:30,8.649240506,0.968559967
5/14/2022 17:45,8.639091586,0.96742347
5/14/2022 18:00,8.628942666,0.966286973
