DateTime,turbidity,Normalized
05/13/2022 13:00,0.95,0.000261164
05/13/2022 13:15,0.905,0.000248793
05/13/2022 13:30,0.93,0.000255666
05/13/2022 13:45,0.925,0.000254291
05/13/2022 14:00,1.115,0.000306524
05/13/2022 14:15,1.02,0.000280407
05/13/2022 14:30,0.93,0.000255666
05/13/2022 14:45,0.93,0.000255666
05/13/2022 15:00,0.765,0.000210306
05/13/2022 15:15,1.1,0.0003024
05/13/2022 15:30,1.655,0.000454975
05/13/2022 15:45,0.76,0.000208931
05/13/2022 16:00,0.85,0.000233673
05/13/2022 16:15,0.86,0.000236422
05/13/2022 16:30,0.895,0.000246044
05/13/2022 16:45,0.8,0.000219927
05/13/2022 17:00,1.03,0.000283156
05/13/2022 17:15,1.125,0.000309273
05/13/2022 17:30,0.83,0.000228175
05/13/2022 17:45,1.74,0.000478342
05/13/2022 18:00,0.955,0.000262538
05/13/2022 18:15,0.745,0.000204807
05/13/2022 18:30,0.71,0.000195186
05/13/2022 18:45,0.87,0.000239171
05/13/2022 19:00,0.705,0.000193811
05/13/2022 19:15,0.985,0.000270786
05/13/2022 19:30,0.835,0.000229549
05/13/2022 19:45,0.72,0.000197935
05/13/2022 20:00,0.67,0.000184189
05/13/2022 20:15,0.79,0.000217178
05/13/2022 20:30,0.825,0.0002268
05/13/2022 20:45,0.785,0.000215804
05/13/2022 21:00,0.9,0.000247418
05/13/2022 21:15,1.075,0.000295527
05/13/2022 21:30,1.105,0.000303775
05/13/2022 21:45,0.965,0.000265287
05/13/2022 22:00,1.415,0.000388996
05/13/2022 22:15,1.165,0.000320269
05/13/2022 22:30,1.175,0.000323018
05/13/2022 22:45,1.145,0.000314771
05/13/2022 23:00,1.055,0.000290029
05/13/2022 23:15,1.05,0.000288655
05/13/2022 23:30,1.3,0.000357382
05/13/2022 23:45,1.08,0.000296902
05/14/2022 00:00,5.875,0.001615091
05/14/2022 00:15,1.255,0.000345011
05/14/2022 00:30,1.03,0.000283156
05/14/2022 00:45,1.405,0.000386247
05/14/2022 01:00,0.985,0.000270786
05/14/2022 01:15,1.115,0.000306524
05/14/2022 01:30,1.08,0.000296902
05/14/2022 01:45,0.995,0.000273535
05/14/2022 02:00,1.04,0.000285906
05/14/2022 02:15,1.005,0.000276284
05/14/2022 02:30,1.26,0.000346386
05/14/2022 02:45,1.01,0.000277658
05/14/2022 03:00,0.98,0.000269411
05/14/2022 03:15,1.13,0.000310647
05/14/2022 03:30,0.96,0.000263913
05/14/2022 03:45,1.085,0.000298276
05/14/2022 04:00,1.115,0.000306524
05/14/2022 04:15,1.1,0.0003024
05/14/2022 04:30,1.07,0.000294153
05/14/2022 04:45,1.22,0.000335389
05/14/2022 05:00,1.12,0.000307898
05/14/2022 05:15,1.14,0.000313396
05/14/2022 05:30,1.13,0.000310647
05/14/2022 05:45,1.255,0.000345011
05/14/2022 06:00,1.3,0.000357382
05/14/2022 06:15,1.34,0.000368378
05/14/2022 06:30,1.185,0.000325767
05/14/2022 06:45,1.12,0.000307898
05/14/2022 07:00,1.125,0.000309273
05/14/2022 07:15,1.55,0.000426109
05/14/2022 07:30,1.14,0.000313396
05/14/2022 07:45,1.29,0.000354633
05/14/2022 08:00,1.26,0.000346386
05/14/2022 08:15,1.575,0.000432982
05/14/2022 08:30,1.46,0.000401367
05/14/2022 08:45,1.185,0.000325767
05/14/2022 09:00,1.18,0.000324393
